Coin,Date,Open,High,Low,Close,Volume,Currency
Algorand,08/11/2021,1.867661953,2.075134993,1.839524984,2.053812981,598547948,USD
Algorand,09/11/2021,2.048209906,2.056516886,1.934151053,1.944144011,430282326,USD
Algorand,10/11/2021,1.945690989,2.28854394,1.843909025,1.934533954,1096601258,USD
Algorand,11/11/2021,1.935207009,2.057811022,1.877416015,2.03125906,726397489,USD
Algorand,12/11/2021,2.024010897,2.339833021,2.00433898,2.150451899,1695116317,USD
Algorand,13/11/2021,2.145597935,2.161720991,2.035689116,2.082551003,684136646,USD
Algorand,14/11/2021,2.078079939,2.107322931,1.920421004,1.983129025,466084928,USD
Algorand,15/11/2021,1.984799027,2.009320974,1.86499095,1.889634967,469597579,USD
Algorand,16/11/2021,1.894657016,1.894657016,1.569854021,1.728312016,787276524,USD
Algorand,17/11/2021,1.726776004,1.762580991,1.598129988,1.660822988,579988526,USD
Algorand,18/11/2021,1.659154058,2.829822063,1.650707006,1.84584403,4203183528,USD
Algorand,19/11/2021,1.848139048,1.907366037,1.754578948,1.880408049,977648884,USD
Algorand,20/11/2021,1.880169034,1.904867053,1.758713961,1.836292982,458989518,USD
Algorand,21/11/2021,1.83907795,1.892230988,1.78389895,1.833935976,441289829,USD
Algorand,22/11/2021,1.832576036,1.838243008,1.716305017,1.735723019,453625871,USD
Algorand,23/11/2021,1.739385962,1.84948802,1.699246049,1.833480954,467341509,USD
Algorand,24/11/2021,1.837293029,1.870509028,1.721097946,1.789302945,481534594,USD
Algorand,25/11/2021,1.743252993,1.844580054,1.724642038,1.752958059,424162726,USD
Algorand,26/11/2021,1.820242047,1.822852969,1.594130993,1.596501946,572227584,USD
Algorand,27/11/2021,1.602864027,1.725486994,1.602864027,1.678012013,392327404,USD
Algorand,28/11/2021,1.681223989,1.713677049,1.583598018,1.711714983,339904708,USD
Algorand,29/11/2021,1.712651014,1.826689959,1.697671056,1.777569056,454280625,USD
Algorand,30/11/2021,1.773563981,1.873350978,1.735183954,1.81368196,511222408,USD
Algorand,01/12/2021,1.80962801,2.021070004,1.804039955,1.967895031,786558602,USD
Algorand,02/12/2021,1.962470055,2.042211056,1.852555037,1.883213997,636253482,USD
Algorand,03/12/2021,1.887895942,1.941583991,1.708497047,1.743517995,479972708,USD
Algorand,04/12/2021,1.75070703,1.75070703,1.348361015,1.651682973,783999565,USD
Algorand,05/12/2021,1.650184989,1.758483052,1.589668989,1.758483052,722379679,USD
Algorand,06/12/2021,1.763416052,1.855473042,1.617125988,1.77215898,973252801,USD
Algorand,07/12/2021,1.76949203,1.809815049,1.666272998,1.690443039,454987178,USD
Algorand,08/12/2021,1.687548995,1.700827003,1.599421024,1.697752953,278239642,USD
Algorand,09/12/2021,1.697209954,1.714090943,1.549767017,1.549767017,314638284,USD
Algorand,10/12/2021,1.549911976,1.598065972,1.457802057,1.460471034,286266331,USD
Algorand,11/12/2021,1.462659955,1.572743058,1.436053038,1.526278019,232678452,USD
Algorand,12/12/2021,1.527011037,1.566401005,1.511222959,1.542000055,170703415,USD
Algorand,13/12/2021,1.542283058,1.558851004,1.319556952,1.32139802,300354759,USD
Algorand,14/12/2021,1.319834948,1.383757949,1.313722014,1.323860049,280207962,USD
Algorand,15/12/2021,1.380512953,1.453650951,1.306432009,1.426743984,252046202,USD
Algorand,16/12/2021,1.426998973,1.465679049,1.383131981,1.387747049,189299840,USD
Algorand,17/12/2021,1.387920976,1.402780056,1.318742037,1.348423004,176972348,USD
Algorand,18/12/2021,1.349061966,1.400576949,1.326987982,1.378618956,158325734,USD
Algorand,19/12/2021,1.378906965,1.420832038,1.353528023,1.355569005,156250486,USD
Algorand,20/12/2021,1.355818033,1.35740304,1.256715059,1.295359969,204808978,USD
Algorand,21/12/2021,1.294903994,1.361922026,1.292008996,1.355628967,234354957,USD
Algorand,22/12/2021,1.358134031,1.415246964,1.344715953,1.363355994,245406695,USD
Algorand,23/12/2021,1.363144994,1.486420035,1.34484601,1.466691017,315085977,USD
Algorand,24/12/2021,1.470723033,1.648553967,1.447510004,1.573940039,541193577,USD
Algorand,25/12/2021,1.576326966,1.599509954,1.534435034,1.572939038,291169833,USD
Algorand,26/12/2021,1.574748039,1.641880989,1.547603965,1.608536959,429413185,USD
Algorand,27/12/2021,1.607259035,1.724742055,1.581061959,1.658262014,435558660,USD
Algorand,11/01/2022,1.367938995,1.449764967,1.351716042,1.446629047,365010965,USD
Algorand,12/01/2022,1.446650028,1.501772046,1.440911055,1.493607044,455700299,USD
Algorand,13/01/2022,1.49356699,1.497789979,1.345790982,1.357751012,555873527,USD
Algorand,14/01/2022,1.35809803,1.409754992,1.331007957,1.384963989,419744861,USD
Algorand,29/01/2022,0.956735015,1.005162001,0.956735015,0.967954993,222784574,USD
Algorand,30/01/2022,0.968240023,0.987349987,0.931806028,0.945255995,192809164,USD
Algorand,31/01/2022,0.945245981,0.96895802,0.907208025,0.952808022,221403280,USD
Algorand,01/02/2022,0.952387989,0.989857018,0.948499978,0.967095017,207613436,USD
Algorand,02/02/2022,0.967051029,1.028664947,0.923541009,0.924892008,324540676,USD
Algorand,01/03/2022,0.867389977,0.893119991,0.84027499,0.856131017,372474801,USD
Algorand,02/03/2022,0.856171012,0.857436001,0.811191022,0.820204973,333382423,USD
Algorand,03/03/2022,0.820194006,0.849824011,0.790475011,0.797712028,414025663,USD
Algorand,04/03/2022,0.797780991,0.808963001,0.754001975,0.76030302,280784209,USD
Algorand,05/03/2022,0.760451019,0.776678979,0.746316016,0.773814976,177046735,USD
Algorand,06/03/2022,0.773805976,0.781176984,0.745678008,0.74742198,173058832,USD
Algorand,09/03/2022,0.73971498,0.779073,0.73971498,0.768778026,162926708,USD
Algorand,10/03/2022,0.768469989,0.779612005,0.724753022,0.731209993,161145479,USD
Algorand,11/03/2022,0.731144011,0.731144011,0.700802028,0.703804016,147997239,USD
Algorand,12/03/2022,0.70361203,0.720863998,0.70282501,0.706041992,81992079,USD
Algorand,13/03/2022,0.705847025,0.715653002,0.678202987,0.682473004,84245362,USD
Algorand,14/03/2022,0.682429016,0.708386004,0.676032007,0.706906974,140799440,USD
Algorand,15/03/2022,0.706858993,0.726255,0.681438982,0.716973007,179073279,USD
Algorand,16/03/2022,0.716948986,0.737878025,0.699377,0.737240016,206146303,USD
Algorand,17/03/2022,0.737267971,0.759931982,0.723381996,0.74307698,200041284,USD
Algorand,20/04/2022,0.75949198,0.770415008,0.733057976,0.741325021,169080903,USD
Algorand,21/04/2022,0.741281986,0.770056009,0.71153003,0.718712986,220325412,USD
Algorand,22/04/2022,0.718635976,0.731238008,0.713056982,0.720447004,143442976,USD
Algorand,23/04/2022,0.720277011,0.722684026,0.706021011,0.708087981,111792484,USD
Algorand,24/04/2022,0.707912982,0.714272022,0.698625028,0.700632989,99169601,USD
Algorand,25/04/2022,0.700833976,0.705410004,0.65733099,0.703314006,217293783,USD
Algorand,26/04/2022,0.703263998,0.722779989,0.646852016,0.655285001,213615375,USD
Algorand,27/04/2022,0.655430019,0.677528977,0.650865018,0.670328975,154129144,USD
Algorand,28/04/2022,0.670432985,0.712970972,0.663562,0.699503005,227820442,USD
Algorand,29/04/2022,0.699298978,0.707520008,0.623248994,0.636792004,214364306,USD
Algorand,09/05/2022,0.734659016,0.752187073,0.628580749,0.642839313,542788352,USD
